"mid","sex","level"
"6025287","-1","6"
"2422773","1","5"
"7394499","-1","4"
"4051909","-1","2"
"2386103","-1","6"
"4254470","1","5"
"7457475","1","5"
"1535033","-1","4"
"4154754","-1","5"
"3114536","1","6"
"1967884","-1","5"
"6218758","-1","6"
"7381373","1","5"
"2828826","-1","4"
"8578606","-1","5"
"1523720","-1","5"
"1726696","0","5"
"3018230","1","5"
"7269082","-1","4"
"7851029","-1","5"
"5999951","-1","5"
"4392872","1","5"
"3755734","-1","5"
"8923896","-1","5"
"3582658","-1","4"
"3612505","-1","5"
"2664738","-1","5"
"4822951","1","5"
"4421098","-1","5"
"4353246","-1","5"
"1750727","-1","4"
"1334418","-1","5"
"7330292","1","5"
"2797216","1","5"
"8305946","-1","5"
"2826051","-1","5"
"8893286","-1","5"
"7645287","-1","5"
"8132857","-1","5"
"5771824","-1","5"
"1842098","-1","6"
"8021250","-1","5"
"9895968","1","5"
"6964364","-1","5"
"8643254","-1","5"
"3285737","-1","6"
"9614780","-1","5"
"9483267","-1","4"
"4588279","-1","5"
"4750698","1","5"
"1911134","-1","6"
"3726238","-1","5"
"2606360","-1","5"
"6879118","-1","5"
"9557266","-1","5"
"4334084","-1","5"
"2397658","-1","5"
"1415045","-1","5"
"1914121","-1","6"
"2102115","-1","5"
"8293436","-1","4"
"3033723","1","5"
"7526399","-1","5"
"7949938","-1","5"
"5207157","1","5"
"4934250","-1","6"
"5337355","-1","5"
"2648156","-1","5"
"8805654","-1","5"
"3395040","-1","5"
"4570378","1","6"
"5642743","-1","5"
"5986587","-1","5"
"5892012","-1","3"
"7461051","-1","5"
"6110992","-1","5"
"2326164","-1","6"
"4686880","0","5"
"3119729","0","5"
"8153870","-1","3"
"5395737","-1","5"
"2510599","-1","6"
"4907622","-1","5"
"7123902","-1","4"
"3857673","1","5"
"4614054","1","6"
"2009899","-1","5"
"3796482","-1","5"
"9353707","1","5"
"4205520","-1","5"
"1870071","-1","4"
"9223021","-1","5"
"3367589","1","4"
"3836987","0","5"
"4234738","-1","5"
"8710033","1","5"
"9845571","-1","5"
"2949279","-1","5"
"5835693","1","5"
"2350786","-1","5"
"2752824","-1","5"
"6352821","-1","5"
"2811584","-1","5"
"5858095","-1","6"
"7008657","-1","5"
"5541655","-1","5"
"3036308","-1","5"
"8364518","-1","5"
"1768428","-1","5"
"8163050","-1","4"
"9817854","-1","5"
"1836181","-1","4"
"3102553","-1","5"
"9089409","-1","4"
"7621738","1","6"
"1618996","1","5"
"5512595","-1","5"
"5666869","-1","5"
"3441775","-1","5"
"2322200","0","5"
"2928334","-1","5"
"2414539","-1","4"
"6587295","-1","5"
"4180681","0","5"
"4719787","-1","5"
"3023950","-1","5"
"7115982","-1","5"
"6001027","-1","5"
"5363931","1","5"
"7038632","-1","5"
"5549674","-1","5"
"6275056","-1","5"
"1396095","0","5"
"8571498","1","5"
"2136378","-1","5"
"9592995","-1","5"
"9389845","-1","5"
"3670705","-1","5"
"2738938","-1","6"
"2532274","-1","5"
"5822474","-1","5"
"7124503","1","5"
"5500888","-1","5"
"4538907","-1","5"
"3947656","-1","5"
"8407509","-1","5"
"1824533","-1","6"
"1649148","-1","5"
"7876940","-1","5"
"1682367","-1","3"
"5998967","-1","5"
"9147848","-1","4"
"7789316","-1","5"
"6688867","0","5"
"9618065","-1","5"
"6305462","-1","5"
"9851664","-1","5"
"7707580","-1","5"
"4572603","-1","5"
"5033735","1","6"
"8465672","-1","5"
"2575411","-1","5"
"8641389","-1","4"
"4121639","-1","5"
"8677845","1","5"
"6492710","-1","6"
"3982448","-1","5"
"3241410","-1","5"
"1690167","-1","5"
"8249532","-1","5"
"4855064","-1","5"
"7015999","1","5"
"9386363","0","5"
"4740054","1","5"
"6451353","-1","5"
"9370731","-1","4"
"7052576","-1","5"
"6002864","-1","5"
"5666850","-1","4"
"6746926","1","4"
"1918689","-1","5"
"1965022","-1","5"
"8736128","-1","6"
"4675115","-1","4"
"8818926","1","5"
"6265344","-1","6"
"8416094","-1","5"
"6657775","-1","4"
"1664937","-1","4"
"8331131","-1","5"
"1476415","-1","6"
"3873874","-1","5"
"8310400","-1","4"
"6596753","1","5"
"6802124","-1","4"
"2453384","-1","5"
"7671207","-1","6"
"4875611","-1","5"
"6994458","-1","5"
"2817300","1","5"
"7373840","-1","5"
"5992007","1","5"
"3870331","-1","5"
"6427928","-1","5"
"8255803","-1","5"
"9182428","1","5"
"7320582","-1","4"
"8946019","-1","5"
"1623425","-1","5"
"6478332","-1","5"
"6764740","-1","5"
"4303982","-1","5"
"6608276","-1","5"
"1935782","-1","5"
"5797833","-1","5"
"5382448","-1","5"
"4456390","-1","5"
"6649298","1","5"
"5169288","-1","5"
"3103897","1","5"
"8544970","1","6"
"8313884","1","5"
"9165618","-1","5"
"3269288","-1","5"
"6745159","-1","5"
"2990159","-1","4"
"4070567","-1","5"
"3769785","0","6"
"1635460","-1","5"
"6980736","-1","5"
"1580916","-1","5"
"7976301","-1","5"
"7799556","-1","6"
"4161050","1","6"
"1984978","1","5"
"9137785","-1","5"
"9226778","0","5"
"2163875","-1","6"
"4886797","-1","5"
"8685215","1","5"
"3946051","-1","5"
"2774134","-1","5"
"2068483","0","5"
"8388439","-1","5"
"6188666","-1","4"
"3979076","-1","5"
"1682097","-1","5"
"7265885","-1","5"
"7956407","-1","4"
"5355444","-1","5"
"4803101","0","6"
"1686653","-1","4"
"3669995","-1","5"
"1885595","-1","5"
"3483034","1","5"
"6603307","-1","5"
"9089508","1","5"
"5695735","-1","6"
"2024452","1","5"
"4668251","-1","5"
"9435107","0","5"
"3920620","-1","5"
"2598355","0","5"
"2849960","-1","4"
"5446904","-1","5"
"7669851","1","5"
"3227138","-1","5"
"1568904","1","5"
"1753103","-1","5"
"1774493","-1","5"
"8129175","-1","5"
"6239039","-1","5"
"6513459","-1","5"
"9082074","-1","5"
"3995103","-1","4"
"5698573","-1","5"
"9998719","-1","5"
"6680295","1","5"
"1326667","-1","5"
"8470637","-1","5"
"8701168","-1","5"
"8454866","-1","5"
"1476536","-1","5"
"1324482","-1","5"
"5805498","0","5"
"2881198","-1","5"
"4442887","-1","4"
"3465701","-1","5"
"6293272","-1","5"
"4040155","-1","5"
"6808884","1","6"
"3558375","-1","5"
"2563834","-1","5"
"1975892","-1","5"
"7631635","0","4"
"4130638","-1","4"
"5025108","-1","6"
"1283261","-1","5"
"7040419","-1","5"
"8527851","1","5"
"7018737","-1","5"
"1701279","0","5"
"3419094","1","5"
"1624066","-1","5"
"4926840","-1","5"
"2054636","1","6"
"8342824","-1","5"
"9462548","1","5"
"1388954","-1","5"
"4364210","-1","5"
"3228395","0","5"
"7118882","0","5"
"4576813","-1","5"
"9194204","-1","5"
"3439950","-1","4"
"5442069","-1","5"
"3506141","0","5"
"9228169","-1","5"
"8795309","-1","6"
"7334902","1","6"
"7528122","-1","5"
"4465457","-1","5"
"1604578","-1","6"
"1980178","-1","5"
"7828076","-1","5"
"4235025","-1","5"
"2751160","1","6"
"3753693","1","5"
"2395597","-1","5"
"8888641","0","5"
"7864514","-1","5"
"2988020","-1","6"
"1631281","-1","6"
"4830236","-1","5"
"1584993","0","5"
"5253995","-1","5"
"2920526","-1","5"
"4319732","1","5"
"2863993","1","6"
"9339081","-1","5"
"7983155","-1","5"
"1986626","0","5"
"3597495","1","5"
"6105203","-1","6"
"9156824","-1","5"
"8511888","-1","5"
"9162216","-1","4"
"8155242","-1","5"
"4483407","-1","5"
"3928594","1","5"
"2951013","-1","5"
"4274249","-1","5"
"2069217","1","5"
"7540067","-1","5"
"8561995","-1","5"
"7041680","-1","5"
"8545565","-1","5"
"2812552","-1","5"
"4574741","-1","5"
"6116778","-1","5"
"8559019","-1","5"
"8169253","-1","5"
"4134943","-1","5"
"3582945","-1","6"
"6604620","1","5"
"4060880","-1","5"
"8394284","-1","6"
"9080396","-1","5"
"2598585","-1","5"
"6090655","1","5"
"2526919","0","5"
"5210415","0","5"
"2713684","-1","5"
"8692587","-1","5"
"7112069","-1","5"
"9387336","1","6"
"5728004","1","5"
"4282278","-1","5"
"1555924","-1","6"
"4487853","-1","6"
"8536417","-1","5"
"3363081","-1","6"
"4958385","-1","5"
"4441880","0","5"
"5408239","1","5"
"4972254","-1","4"
"9964917","-1","5"
"8485354","-1","5"
"1481412","-1","5"
"9342779","-1","5"
"7605454","-1","5"
"5956378","-1","5"
"1452211","-1","5"
"8816659","-1","5"
"2155818","1","5"
"1996791","-1","5"
"7617541","-1","5"
"3224827","-1","5"
"7891811","1","5"
"1876807","1","5"
"4477712","-1","5"
"8149519","-1","5"
"3280336","-1","4"
"4836564","-1","5"
"6894554","1","6"
"9948375","-1","5"
"7170835","-1","5"
"8909552","-1","5"
"2596246","-1","5"
"1513452","-1","6"
"9166577","-1","5"
"3329354","-1","5"
"8714135","1","5"
"4602949","-1","5"
"4637592","-1","5"
"7531691","-1","5"
"8063626","0","5"
"1295569","-1","5"
"6348385","1","6"
"1834961","-1","5"
"8945499","1","5"
"6103016","1","5"
"2217638","-1","5"
"4068393","-1","5"
"3201420","-1","5"
"9104634","-1","5"
"1755375","-1","5"
"8237263","-1","5"
"3532085","-1","5"
"4213401","-1","6"
"9987304","-1","5"
"3882506","-1","5"
"8685381","-1","5"
"2125288","-1","5"
"2984166","-1","5"
"8389254","-1","6"
"9606305","-1","4"
"8815611","-1","5"
"5139140","-1","5"
"7852710","1","5"
"6131906","-1","5"
"7073355","-1","5"
"8845359","-1","5"
"5998002","-1","5"
"8138610","-1","5"
"1953095","0","5"
"9265587","-1","5"
"5268199","-1","4"
"3856011","1","5"
"7631784","0","5"
"1988940","-1","4"
"7069614","-1","5"
"7030689","1","5"
"3704109","1","5"
"1755510","-1","5"
"4382810","-1","5"
"2530065","-1","5"
"1907478","-1","5"
"4279387","0","4"
"8912006","-1","5"
"7312527","-1","5"
"4044294","-1","5"
"5085123","-1","5"
"2328098","-1","5"
"4880233","1","5"
"4580729","-1","5"
"1547275","-1","6"
"5017602","-1","5"
"2972948","-1","5"
"8699571","-1","6"
"3471492","-1","5"
"3363306","1","5"
"9982305","1","5"
"9325157","-1","5"
"9985466","-1","5"
"8603961","0","5"
"1705408","-1","4"
"6712521","-1","5"
"2949322","-1","5"
"1315248","-1","5"
"2779991","0","5"
"5310020","1","5"
"9954700","-1","5"
"7748402","-1","5"
"2148281","-1","5"
"8680392","-1","4"
"3953098","1","6"
"3310889","-1","5"
"9235196","-1","5"
"1503915","1","5"
"1504125","-1","6"
"3914574","-1","5"
"5500948","-1","5"
"5897025","-1","5"
"4646916","-1","5"
"9225993","-1","4"
"2670830","1","5"
"8919838","1","5"
"6510104","-1","5"
"7809630","1","5"
"4779486","1","5"
"7541932","0","5"
"9081092","-1","5"
"7450732","-1","5"
"9765442","-1","6"
"5918436","-1","5"
"7761288","-1","5"
"2013171","-1","5"
"8867387","-1","5"
"4760017","-1","5"
"2923832","-1","6"
"9271681","0","5"
"1878884","-1","5"
"3055618","-1","5"
"5555268","-1","5"
"6269295","-1","5"
"1504799","-1","6"
"6540606","-1","3"
"4509950","1","5"
"1701569","0","5"
"9428804","1","6"
"7470691","-1","5"
"7225520","-1","5"
"4349743","-1","3"
"3802666","0","4"
"3923040","0","5"
"2441134","-1","6"
"8572214","-1","4"
"4210507","1","6"
"8694802","-1","5"
"3848849","0","5"
"7974393","-1","6"
"2109937","0","5"
"6453357","-1","5"
"4539293","1","6"
"2287609","1","5"
"4610163","-1","5"
"6395400","-1","5"
"9091495","-1","5"
"8719726","-1","5"
"5032793","-1","5"
"7607253","-1","5"
"8120061","-1","5"
"1724350","-1","5"
"7550277","1","5"
"5566550","-1","5"
"1481208","-1","5"
"4690148","-1","5"
"1932246","-1","5"
"8492364","1","6"
"7452009","-1","5"
"8427609","-1","5"
"3447231","-1","5"
"6213037","-1","5"
"4546470","0","5"
"6089120","-1","4"
"5760412","-1","5"
"8678927","-1","5"
"3799309","-1","5"
"1665813","-1","5"
"1784134","1","5"
"9298085","-1","4"
"4738442","-1","5"
"7441596","1","5"
"7126459","1","5"
"6958239","-1","5"
"1917601","-1","5"
"2799177","-1","5"
"1951164","-1","5"
"8108989","-1","5"
"4521188","1","5"
"8239127","-1","5"
"6526308","0","5"
"7577926","1","5"
"7156547","-1","5"
"6133964","0","5"
"2496032","-1","5"
"7154936","1","5"
"8778885","-1","5"
"5129657","0","5"
"3520142","-1","5"
"8951866","-1","5"
"2849516","-1","5"
"4313611","-1","5"
"9332730","-1","5"
"2768998","-1","5"
"5283590","-1","5"
"4966346","0","5"
"4585911","-1","4"
"7343148","-1","5"
"8184103","-1","4"
"9145172","-1","2"
"2382553","-1","5"
"1281120","1","5"
"2663498","-1","5"
"3497820","-1","5"
"2951355","-1","5"
"4903414","1","5"
"9236702","-1","5"
"1279201","-1","5"
"7501189","-1","5"
"9513395","-1","6"
"3980165","-1","6"
"3276530","0","5"
"1292029","-1","5"
"4042784","-1","5"
"4753176","-1","5"
"1297666","-1","6"
"9185720","-1","5"
"4355128","-1","5"
"3659691","-1","5"
"1481275","0","5"
"6881758","-1","5"
"7407485","-1","5"
"3829767","-1","4"
"9923414","-1","5"
"6534411","-1","5"
"1974292","-1","6"
"2334932","-1","4"
"6117651","-1","5"
"5099751","-1","5"
"7792732","-1","5"
"3703970","-1","5"
"2318237","-1","3"
"4172309","1","6"
"3590344","1","5"
"8584101","-1","5"
"7968614","1","6"
"3022353","0","5"
"1726408","-1","5"
"4726791","-1","4"
"8706911","-1","5"
"4602847","-1","5"
"3862806","0","5"
"3544590","-1","5"
"8522018","-1","4"
"4439693","1","5"
"5446804","-1","2"
"4936016","-1","5"
"1933051","-1","5"
"8142133","-1","5"
"8394140","1","5"
"9158576","1","5"
"9207813","-1","4"
"9505365","1","5"
"1784812","-1","5"
"1456384","-1","6"
"1460825","-1","5"
"9569010","-1","5"
"8052134","-1","5"
"9064354","-1","5"
"9408912","-1","6"
"8917269","-1","5"
"9217129","-1","5"
"4605384","-1","4"
"4194532","-1","5"
"2746711","-1","5"
"9211859","-1","5"
"1530920","1","5"
"1402740","1","6"
"2783289","-1","4"
"2078602","-1","5"
"9318412","-1","5"
"6086548","-1","5"
"2793472","-1","6"
"6438584","-1","5"
"7974660","-1","5"
"9911398","-1","5"
"4333407","-1","5"
"3546780","-1","5"
"2617817","-1","5"
"5550443","1","6"
"4492575","1","6"
"6902395","-1","5"
"8436123","-1","5"
"7007024","-1","5"
"7433574","-1","5"
"3255167","-1","5"
"8597578","-1","4"
"7220225","-1","5"
"2110776","0","5"
"6426250","-1","5"
"1858147","-1","5"
"9647231","-1","6"
"6453506","-1","5"
"8212532","1","5"
"5652090","-1","5"
"1550832","-1","2"
"8912516","-1","5"
"8097442","1","4"
"6785018","-1","5"
"3929516","1","5"
"5720671","0","5"
"4689241","-1","5"
"2932204","-1","5"
"3358993","0","5"
"9325382","-1","4"
"3340386","-1","5"
"3901955","-1","5"
"2349812","-1","5"
"1752740","-1","5"
"5937255","0","5"
"7834502","-1","5"
"2320155","-1","5"
"4477785","-1","4"
"3544254","1","5"
"2240184","-1","4"
"7347668","0","4"
"6060611","-1","5"
"2667670","1","5"
"3150835","-1","5"
"7662047","1","5"
"1701722","-1","4"
"9467040","-1","5"
"7001912","-1","6"
"3698831","-1","5"
"9347937","-1","5"
"6762254","0","5"
"2746254","-1","5"
"7935971","-1","5"
"7319151","-1","5"
"1716836","-1","5"
"8313654","-1","5"
"1949901","0","5"
"6276194","-1","5"
"5200746","0","5"
"6909561","-1","5"
"1111710","-1","6"
"3394374","-1","5"
"4630754","-1","5"
"3255692","-1","5"
"8400861","-1","6"
"3025312","-1","5"
"4004275","-1","5"
"6008764","-1","6"
"5860138","0","5"
"3186179","-1","5"
"9215638","1","5"
"2914734","-1","6"
"1599588","-1","5"
"8198290","1","5"
"1537948","-1","6"
"1558517","-1","5"
"5811930","-1","5"
"7052327","-1","5"
"2646663","-1","5"
"1820811","-1","5"
"2697492","-1","3"
"1944282","-1","5"
"8344071","1","6"
"3290936","-1","5"
"9264941","-1","5"
"4414746","-1","5"
"2254132","-1","5"
"5377152","1","5"
"8048912","1","5"
"9819798","1","6"
"3174673","0","6"
"2216472","-1","6"
"1648532","1","5"
"8810523","1","6"
"7465937","-1","6"
"4249236","-1","6"
"1635767","-1","5"
"2515117","1","5"
"8645760","-1","4"
"7904961","-1","5"
"6211550","-1","5"
"7323768","-1","5"
"3116811","-1","5"
"8008361","-1","5"
"8367178","0","5"
"5490736","-1","5"
"7380388","-1","5"
"6897860","1","6"
"1476079","-1","4"
"7534381","-1","5"
"5996057","0","5"
"9305216","-1","5"
"2545858","-1","5"
"7879294","-1","5"
"4331750","-1","5"
"7827951","1","5"
"2010334","-1","6"
"4138058","0","4"
"1399942","-1","5"
"5402505","0","4"
"8973492","-1","5"
"5890059","-1","5"
"1435572","-1","5"
"3456560","-1","5"
"4135799","-1","5"
"7658710","1","5"
"6555247","-1","5"
"2317821","-1","6"
"9761985","-1","4"
"6421530","1","5"
"5091785","-1","5"
"8699023","-1","5"
"8991894","1","5"
"4499142","1","5"
"8419229","0","5"
"8147001","-1","5"
"2388588","-1","5"
"8997939","-1","5"
"6975650","-1","5"
"6855614","-1","2"
"2149830","-1","5"
"3462855","-1","5"
"1754775","-1","4"
"3180485","0","5"
"1600965","-1","5"
"7740596","-1","5"
"5339783","-1","5"
"1980669","1","5"
"7440833","-1","5"
"7663036","-1","5"
"6560972","1","5"
"4724046","-1","5"
"8075072","-1","5"
"3370416","1","5"
"2254072","-1","4"
"2880527","-1","5"
"7917944","-1","4"
"3587684","-1","5"
"2653371","0","5"
"1286279","-1","6"
"2777991","0","5"
"6160367","-1","4"
"1578318","-1","6"
"5141111","-1","5"
"8273507","0","5"
"2875179","-1","4"
"5499638","0","5"
"8385997","1","5"
"7805683","-1","5"
"6746705","-1","5"
"7719059","-1","5"
"4270886","-1","6"
"7971469","-1","5"
"1867635","-1","5"
"2681418","-1","5"
"9200118","0","5"
"4583972","1","5"
"6357343","1","5"
"4629110","-1","6"
"6272675","-1","5"
"3850865","-1","5"
"3062805","1","5"
"5277571","-1","5"
"1734015","1","5"
"6511453","-1","4"
"7803425","1","5"
"8559297","1","5"
"6143390","-1","4"
"7224395","0","5"
"9864155","1","5"
"7472481","-1","5"
"8599318","1","5"
"7971674","-1","4"
"5188064","-1","5"
"4101968","-1","5"
"6757498","-1","5"
"5107591","-1","5"
"6211233","-1","5"
"4589363","0","5"
"2736376","1","5"
"2415084","-1","5"
"2595626","0","5"
"8245682","-1","5"
"5961591","-1","5"
"3157610","-1","4"
"7808411","-1","5"
"4890618","-1","5"
"7217756","-1","5"
"4356153","-1","5"
"3058605","-1","5"
"5072316","1","5"
"6038625","-1","6"
"2074506","-1","5"
"2626134","-1","5"
"8296648","-1","5"
"2180455","-1","5"
"6440386","-1","5"
"4102067","1","5"
"4581005","-1","5"
"6940442","-1","5"
"8088863","-1","5"
"8401105","1","5"
"1888353","-1","5"
"1659475","0","5"
"8131043","0","5"
"3176328","1","5"
"5563730","1","5"
"4081746","-1","5"
"8698988","-1","5"
"6781242","-1","5"
"8986491","1","5"
"2964378","-1","5"
"7988381","-1","5"
"1408479","-1","5"
"7235958","1","5"
"3272587","-1","5"
"9435812","-1","4"
"8458332","-1","4"
"7218597","1","5"
"7162646","-1","4"
"3989094","-1","5"
"3420601","-1","5"
"6281407","-1","5"
"4942467","-1","5"
"5922408","1","5"
"3285167","0","5"
"3440811","-1","4"
"3110585","-1","5"
"2162123","-1","5"
"2132463","0","5"
"8141035","-1","5"
"4738296","-1","6"
"7087745","-1","5"
"4940508","-1","5"
"3356541","-1","5"
"4496329","-1","5"
"2556181","1","6"
"4602437","-1","5"
"6349990","-1","5"
"6034622","1","5"
"5480368","-1","5"
"5103728","0","5"
"3500305","-1","5"
"1415416","-1","5"
"8970459","1","5"
"5802809","1","5"
"3320299","1","5"
"1948449","1","6"
"1601269","-1","4"
"9213866","-1","4"
"2765983","-1","5"
"2981411","-1","5"
"3557768","-1","5"
"1950324","0","5"
"8787657","-1","5"
"5526016","-1","5"
"1770225","-1","5"
"9598564","0","4"
"6597318","-1","5"
"4873377","0","4"
"1900558","-1","5"
"4302319","1","5"
"3601289","1","4"
"7610155","-1","6"
"8830767","1","5"
"9311377","-1","4"
"7479168","-1","4"
"9198543","1","4"
"8411344","-1","5"
"2482963","-1","5"
"3498995","-1","5"
"1853039","-1","4"
"1422592","-1","6"
"8237756","-1","4"
"3655390","-1","6"
"4205225","-1","5"
"3237903","0","4"
"2021597","1","5"
"3166601","-1","6"
"9541468","-1","5"
"1421020","1","5"
"8635882","-1","5"
"4012477","-1","5"
"4191373","0","5"
"2353101","-1","5"
"7422386","1","5"
"1504664","-1","5"
"6130970","0","5"
"8614928","1","5"
"8908590","1","5"
"3415990","0","5"
"2144733","-1","5"
"1521477","-1","5"
"8734460","-1","5"
"1600680","-1","5"
"1843453","-1","5"
"1882768","1","5"
"3560599","1","5"
"6121741","-1","5"
"2622297","-1","4"
"9569381","-1","5"
"2312674","-1","6"
"7216542","-1","5"
"8884902","1","4"
"1935032","-1","5"
"6539139","-1","5"
"1697046","-1","5"
"5718579","-1","5"
"8802896","1","5"
"2216691","-1","5"
"9139855","-1","5"
"6352894","-1","6"
"3252685","-1","5"
"9106706","1","5"
"3238371","-1","5"
"4276136","-1","4"
"6932712","-1","5"
"4894704","1","5"
"8163445","0","5"
"2157301","-1","5"
"7081107","-1","4"
"5797650","-1","5"
"4990910","-1","5"
"7833914","-1","5"
"7260306","1","5"
"3000202","-1","5"
"9120429","-1","4"
"9148709","0","5"
"5870606","-1","5"
"9810790","-1","4"
"6031214","1","5"
"3025014","-1","5"
"6438331","-1","6"
"5086963","-1","5"
"3806852","-1","6"
"9568227","1","5"
"4599803","0","5"
"4871427","-1","5"
"2406447","-1","5"
"5648517","-1","6"
"1948447","-1","5"
"6225946","-1","5"
"3631890","-1","5"
"5587249","1","5"
"6347850","-1","3"
"7942900","-1","4"
"4783626","-1","5"
"4056191","-1","5"
"2608219","-1","5"
"8709802","-1","5"
"8960272","-1","6"
"2386990","-1","5"
"7645180","1","5"
"6952571","-1","5"
"5098859","-1","5"
"8546071","-1","5"
"6362124","-1","5"
"2250162","-1","6"
"2724539","1","6"
"9807892","-1","3"
"2782570","-1","5"
"9164713","0","5"
"3061489","-1","5"
"8200825","-1","4"
"4210728","-1","4"
"2040138","1","5"
"6737492","-1","6"
"9004096","-1","5"
"3598368","-1","5"
"3167875","-1","5"
"1536821","0","5"
"8964795","-1","5"
"7769476","-1","5"
"4297861","-1","4"
"6307826","-1","6"
"3302280","-1","5"
"7797719","0","5"
"8512513","-1","5"
"8412439","-1","5"
"8243473","-1","5"
"8531927","1","5"
"5333935","-1","5"
"9850522","0","5"
"4710378","0","5"
"8132230","-1","5"
"6921723","-1","5"
"7191314","-1","5"
"3896855","-1","5"
